year,countycode,party,cand,votes,FIPS,,,,,,
2012,2,REP,ROMNEY,663,3,,,,,,
2012,2,REP,ROMNEY,310,3,,,,,,
2012,2,REP,ROMNEY,267,3,,,,,,
2012,2,REP,ROMNEY,201,3,,,,,,
2012,2,REP,ROMNEY,919,3,,,,,,
2012,2,REP,ROMNEY,386,3,,,,,,
2012,2,REP,ROMNEY,157,3,,,,,,
2012,2,REP,ROMNEY,391,3,,,,,,
2012,2,REP,ROMNEY,618,3,,,,,,
2012,2,REP,ROMNEY,228,3,,,,,,
2012,2,REP,ROMNEY,393,3,,,,,,
2012,2,REP,ROMNEY,125,3,,,,,,
2012,2,REP,ROMNEY,453,3,,,,,,
2012,2,REP,ROMNEY,243,3,,,,,,
2012,2,REP,ROMNEY,215,3,,,,,,
2012,2,REP,ROMNEY,238,3,,,,,,
2012,2,REP,ROMNEY,151,3,,,,,,
2012,2,REP,ROMNEY,304,3,,,,,,
2012,2,REP,ROMNEY,260,3,,,,,,
2012,2,REP,ROMNEY,321,3,,,,,,
2012,2,REP,ROMNEY,288,3,,,,,,
2012,2,REP,ROMNEY,273,3,,,,,,
2012,2,REP,ROMNEY,431,3,,,,,,
2012,2,REP,ROMNEY,532,3,,,,,,
2012,2,REP,ROMNEY,371,3,,,,,,
2012,2,REP,ROMNEY,438,3,,,,,,
2012,2,REP,ROMNEY,408,3,,,,,,
2012,2,REP,ROMNEY,485,3,,,,,,
2012,2,REP,ROMNEY,550,3,,,,,,
2012,2,REP,ROMNEY,342,3,,,,,,
2012,2,REP,ROMNEY,444,3,,,,,,
2012,2,REP,ROMNEY,599,3,,,,,,
2012,2,REP,ROMNEY,420,3,,,,,,
2012,2,REP,ROMNEY,381,3,,,,,,
2012,2,REP,ROMNEY,424,3,,,,,,
2012,2,REP,ROMNEY,468,3,,,,,,
2012,2,REP,ROMNEY,482,3,,,,,,
2012,2,REP,ROMNEY,670,3,,,,,,
2012,2,REP,ROMNEY,394,3,,,,,,
2012,2,REP,ROMNEY,368,3,,,,,,
2012,2,REP,ROMNEY,408,3,,,,,,
2012,2,REP,ROMNEY,478,3,,,,,,
2012,2,REP,ROMNEY,406,3,,,,,,
2012,2,REP,ROMNEY,239,3,,,,,,
2012,2,REP,ROMNEY,508,3,,,,,,
2012,2,REP,ROMNEY,705,3,,,,,,
2012,2,REP,ROMNEY,629,3,,,,,,
2012,2,REP,ROMNEY,470,3,,,,,,
2012,2,REP,ROMNEY,246,3,,,,,,
2012,2,REP,ROMNEY,57,3,,,,,,
2012,2,REP,ROMNEY,7,3,,,,,,
2012,2,REP,ROMNEY,55,3,,,,,,
2012,2,REP,ROMNEY,92,3,,,,,,
2012,2,REP,ROMNEY,67,3,,,,,,
2012,2,REP,ROMNEY,169,3,,,,,,
2012,2,REP,ROMNEY,76,3,,,,,,
2012,2,REP,ROMNEY,65,3,,,,,,
2012,2,REP,ROMNEY,0,3,,,,,,
2012,2,REP,ROMNEY,11,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,0,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,32,3,,,,,,
2012,2,REP,ROMNEY,31,3,,,,,,
2012,2,REP,ROMNEY,30,3,,,,,,
2012,2,REP,ROMNEY,43,3,,,,,,
2012,2,REP,ROMNEY,7,3,,,,,,
2012,2,REP,ROMNEY,37,3,,,,,,
2012,2,REP,ROMNEY,41,3,,,,,,
2012,2,REP,ROMNEY,86,3,,,,,,
2012,2,REP,ROMNEY,83,3,,,,,,
2012,2,REP,ROMNEY,16,3,,,,,,
2012,2,REP,ROMNEY,62,3,,,,,,
2012,2,REP,ROMNEY,132,3,,,,,,
2012,2,REP,ROMNEY,59,3,,,,,,
2012,2,REP,ROMNEY,143,3,,,,,,
2012,2,REP,ROMNEY,18,3,,,,,,
2012,2,REP,ROMNEY,59,3,,,,,,
2012,2,REP,ROMNEY,122,3,,,,,,
2012,2,REP,ROMNEY,133,3,,,,,,
2012,2,REP,ROMNEY,93,3,,,,,,
2012,2,REP,ROMNEY,65,3,,,,,,
2012,2,REP,ROMNEY,79,3,,,,,,
2012,2,REP,ROMNEY,95,3,,,,,,
2012,2,REP,ROMNEY,107,3,,,,,,
2012,2,REP,ROMNEY,64,3,,,,,,
2012,2,REP,ROMNEY,83,3,,,,,,
2012,2,REP,ROMNEY,131,3,,,,,,
2012,2,REP,ROMNEY,229,3,,,,,,
2012,2,REP,ROMNEY,100,3,,,,,,
2012,2,REP,ROMNEY,85,3,,,,,,
2012,2,REP,ROMNEY,95,3,,,,,,
2012,2,REP,ROMNEY,110,3,,,,,,
2012,2,REP,ROMNEY,133,3,,,,,,
2012,2,REP,ROMNEY,191,3,,,,,,
2012,2,REP,ROMNEY,254,3,,,,,,
2012,2,REP,ROMNEY,290,3,,,,,,
2012,2,REP,ROMNEY,179,3,,,,,,
2012,2,REP,ROMNEY,334,3,,,,,,
2012,2,REP,ROMNEY,407,3,,,,,,
2012,2,REP,ROMNEY,430,3,,,,,,
2012,2,REP,ROMNEY,496,3,,,,,,
2012,2,REP,ROMNEY,282,3,,,,,,
2012,2,REP,ROMNEY,370,3,,,,,,
2012,2,REP,ROMNEY,160,3,,,,,,
2012,2,REP,ROMNEY,246,3,,,,,,
2012,2,REP,ROMNEY,390,3,,,,,,
2012,2,REP,ROMNEY,356,3,,,,,,
2012,2,REP,ROMNEY,240,3,,,,,,
2012,2,REP,ROMNEY,202,3,,,,,,
2012,2,REP,ROMNEY,302,3,,,,,,
2012,2,REP,ROMNEY,157,3,,,,,,
2012,2,REP,ROMNEY,316,3,,,,,,
2012,2,REP,ROMNEY,242,3,,,,,,
2012,2,REP,ROMNEY,226,3,,,,,,
2012,2,REP,ROMNEY,68,3,,,,,,
2012,2,REP,ROMNEY,383,3,,,,,,
2012,2,REP,ROMNEY,198,3,,,,,,
2012,2,REP,ROMNEY,203,3,,,,,,
2012,2,REP,ROMNEY,350,3,,,,,,
2012,2,REP,ROMNEY,738,3,,,,,,
2012,2,REP,ROMNEY,431,3,,,,,,
2012,2,REP,ROMNEY,295,3,,,,,,
2012,2,REP,ROMNEY,915,3,,,,,,
2012,2,REP,ROMNEY,853,3,,,,,,
2012,2,REP,ROMNEY,476,3,,,,,,
2012,2,REP,ROMNEY,435,3,,,,,,
2012,2,REP,ROMNEY,716,3,,,,,,
2012,2,REP,ROMNEY,301,3,,,,,,
2012,2,REP,ROMNEY,610,3,,,,,,
2012,2,REP,ROMNEY,420,3,,,,,,
2012,2,REP,ROMNEY,313,3,,,,,,
2012,2,REP,ROMNEY,373,3,,,,,,
2012,2,REP,ROMNEY,184,3,,,,,,
2012,2,REP,ROMNEY,205,3,,,,,,
2012,2,REP,ROMNEY,277,3,,,,,,
2012,2,REP,ROMNEY,228,3,,,,,,
2012,2,REP,ROMNEY,441,3,,,,,,
2012,2,REP,ROMNEY,206,3,,,,,,
2012,2,REP,ROMNEY,383,3,,,,,,
2012,2,REP,ROMNEY,193,3,,,,,,
2012,2,REP,ROMNEY,227,3,,,,,,
2012,2,REP,ROMNEY,192,3,,,,,,
2012,2,REP,ROMNEY,193,3,,,,,,
2012,2,REP,ROMNEY,204,3,,,,,,
2012,2,REP,ROMNEY,200,3,,,,,,
2012,2,REP,ROMNEY,373,3,,,,,,
2012,2,REP,ROMNEY,255,3,,,,,,
2012,2,REP,ROMNEY,285,3,,,,,,
2012,2,REP,ROMNEY,278,3,,,,,,
2012,2,REP,ROMNEY,254,3,,,,,,
2012,2,REP,ROMNEY,239,3,,,,,,
2012,2,REP,ROMNEY,175,3,,,,,,
2012,2,REP,ROMNEY,344,3,,,,,,
2012,2,REP,ROMNEY,140,3,,,,,,
2012,2,REP,ROMNEY,242,3,,,,,,
2012,2,REP,ROMNEY,269,3,,,,,,
2012,2,REP,ROMNEY,220,3,,,,,,
2012,2,REP,ROMNEY,280,3,,,,,,
2012,2,REP,ROMNEY,229,3,,,,,,
2012,2,REP,ROMNEY,216,3,,,,,,
2012,2,REP,ROMNEY,236,3,,,,,,
2012,2,REP,ROMNEY,184,3,,,,,,
2012,2,REP,ROMNEY,101,3,,,,,,
2012,2,REP,ROMNEY,186,3,,,,,,
2012,2,REP,ROMNEY,201,3,,,,,,
2012,2,REP,ROMNEY,215,3,,,,,,
2012,2,REP,ROMNEY,165,3,,,,,,
2012,2,REP,ROMNEY,268,3,,,,,,
2012,2,REP,ROMNEY,244,3,,,,,,
2012,2,REP,ROMNEY,56,3,,,,,,
2012,2,REP,ROMNEY,85,3,,,,,,
2012,2,REP,ROMNEY,80,3,,,,,,
2012,2,REP,ROMNEY,77,3,,,,,,
2012,2,REP,ROMNEY,81,3,,,,,,
2012,2,REP,ROMNEY,65,3,,,,,,
2012,2,REP,ROMNEY,55,3,,,,,,
2012,2,REP,ROMNEY,80,3,,,,,,
2012,2,REP,ROMNEY,209,3,,,,,,
2012,2,REP,ROMNEY,215,3,,,,,,
2012,2,REP,ROMNEY,351,3,,,,,,
2012,2,REP,ROMNEY,213,3,,,,,,
2012,2,REP,ROMNEY,203,3,,,,,,
2012,2,REP,ROMNEY,123,3,,,,,,
2012,2,REP,ROMNEY,330,3,,,,,,
2012,2,REP,ROMNEY,195,3,,,,,,
2012,2,REP,ROMNEY,89,3,,,,,,
2012,2,REP,ROMNEY,56,3,,,,,,
2012,2,REP,ROMNEY,100,3,,,,,,
2012,2,REP,ROMNEY,54,3,,,,,,
2012,2,REP,ROMNEY,93,3,,,,,,
2012,2,REP,ROMNEY,87,3,,,,,,
2012,2,REP,ROMNEY,67,3,,,,,,
2012,2,REP,ROMNEY,84,3,,,,,,
2012,2,REP,ROMNEY,8,3,,,,,,
2012,2,REP,ROMNEY,27,3,,,,,,
2012,2,REP,ROMNEY,763,3,,,,,,
2012,2,REP,ROMNEY,824,3,,,,,,
2012,2,REP,ROMNEY,812,3,,,,,,
2012,2,REP,ROMNEY,289,3,,,,,,
2012,2,REP,ROMNEY,818,3,,,,,,
2012,2,REP,ROMNEY,213,3,,,,,,
2012,2,REP,ROMNEY,235,3,,,,,,
2012,2,REP,ROMNEY,219,3,,,,,,
2012,2,REP,ROMNEY,65,3,,,,,,
2012,2,REP,ROMNEY,194,3,,,,,,
2012,2,REP,ROMNEY,165,3,,,,,,
2012,2,REP,ROMNEY,137,3,,,,,,
2012,2,REP,ROMNEY,143,3,,,,,,
2012,2,REP,ROMNEY,88,3,,,,,,
2012,2,REP,ROMNEY,90,3,,,,,,
2012,2,REP,ROMNEY,245,3,,,,,,
2012,2,REP,ROMNEY,203,3,,,,,,
2012,2,REP,ROMNEY,74,3,,,,,,
2012,2,REP,ROMNEY,343,3,,,,,,
2012,2,REP,ROMNEY,208,3,,,,,,
2012,2,REP,ROMNEY,201,3,,,,,,
2012,2,REP,ROMNEY,364,3,,,,,,
2012,2,REP,ROMNEY,258,3,,,,,,
2012,2,REP,ROMNEY,209,3,,,,,,
2012,2,REP,ROMNEY,196,3,,,,,,
2012,2,REP,ROMNEY,216,3,,,,,,
2012,2,REP,ROMNEY,308,3,,,,,,
2012,2,REP,ROMNEY,334,3,,,,,,
2012,2,REP,ROMNEY,191,3,,,,,,
2012,2,REP,ROMNEY,159,3,,,,,,
2012,2,REP,ROMNEY,332,3,,,,,,
2012,2,REP,ROMNEY,518,3,,,,,,
2012,2,REP,ROMNEY,256,3,,,,,,
2012,2,REP,ROMNEY,295,3,,,,,,
2012,2,REP,ROMNEY,231,3,,,,,,
2012,2,REP,ROMNEY,263,3,,,,,,
2012,2,REP,ROMNEY,658,3,,,,,,
2012,2,REP,ROMNEY,646,3,,,,,,
2012,2,REP,ROMNEY,473,3,,,,,,
2012,2,REP,ROMNEY,176,3,,,,,,
2012,2,REP,ROMNEY,17,3,,,,,,
2012,2,REP,ROMNEY,43,3,,,,,,
2012,2,REP,ROMNEY,6,3,,,,,,
2012,2,REP,ROMNEY,9,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,42,3,,,,,,
2012,2,REP,ROMNEY,46,3,,,,,,
2012,2,REP,ROMNEY,108,3,,,,,,
2012,2,REP,ROMNEY,113,3,,,,,,
2012,2,REP,ROMNEY,242,3,,,,,,
2012,2,REP,ROMNEY,91,3,,,,,,
2012,2,REP,ROMNEY,114,3,,,,,,
2012,2,REP,ROMNEY,139,3,,,,,,
2012,2,REP,ROMNEY,69,3,,,,,,
2012,2,REP,ROMNEY,115,3,,,,,,
2012,2,REP,ROMNEY,128,3,,,,,,
2012,2,REP,ROMNEY,163,3,,,,,,
2012,2,REP,ROMNEY,174,3,,,,,,
2012,2,REP,ROMNEY,141,3,,,,,,
2012,2,REP,ROMNEY,138,3,,,,,,
2012,2,REP,ROMNEY,164,3,,,,,,
2012,2,REP,ROMNEY,137,3,,,,,,
2012,2,REP,ROMNEY,211,3,,,,,,
2012,2,REP,ROMNEY,197,3,,,,,,
2012,2,REP,ROMNEY,128,3,,,,,,
2012,2,REP,ROMNEY,179,3,,,,,,
2012,2,REP,ROMNEY,170,3,,,,,,
2012,2,REP,ROMNEY,145,3,,,,,,
2012,2,REP,ROMNEY,126,3,,,,,,
2012,2,REP,ROMNEY,48,3,,,,,,
2012,2,REP,ROMNEY,121,3,,,,,,
2012,2,REP,ROMNEY,145,3,,,,,,
2012,2,REP,ROMNEY,138,3,,,,,,
2012,2,REP,ROMNEY,178,3,,,,,,
2012,2,REP,ROMNEY,180,3,,,,,,
2012,2,REP,ROMNEY,174,3,,,,,,
2012,2,REP,ROMNEY,198,3,,,,,,
2012,2,REP,ROMNEY,165,3,,,,,,
2012,2,REP,ROMNEY,192,3,,,,,,
2012,2,REP,ROMNEY,226,3,,,,,,
2012,2,REP,ROMNEY,178,3,,,,,,
2012,2,REP,ROMNEY,214,3,,,,,,
2012,2,REP,ROMNEY,226,3,,,,,,
2012,2,REP,ROMNEY,281,3,,,,,,
2012,2,REP,ROMNEY,189,3,,,,,,
2012,2,REP,ROMNEY,184,3,,,,,,
2012,2,REP,ROMNEY,187,3,,,,,,
2012,2,REP,ROMNEY,264,3,,,,,,
2012,2,REP,ROMNEY,211,3,,,,,,
2012,2,REP,ROMNEY,24,3,,,,,,
2012,2,REP,ROMNEY,183,3,,,,,,
2012,2,REP,ROMNEY,496,3,,,,,,
2012,2,REP,ROMNEY,895,3,,,,,,
2012,2,REP,ROMNEY,237,3,,,,,,
2012,2,REP,ROMNEY,602,3,,,,,,
2012,2,REP,ROMNEY,694,3,,,,,,
2012,2,REP,ROMNEY,277,3,,,,,,
2012,2,REP,ROMNEY,625,3,,,,,,
2012,2,REP,ROMNEY,548,3,,,,,,
2012,2,REP,ROMNEY,229,3,,,,,,
2012,2,REP,ROMNEY,122,3,,,,,,
2012,2,REP,ROMNEY,232,3,,,,,,
2012,2,REP,ROMNEY,395,3,,,,,,
2012,2,REP,ROMNEY,31,3,,,,,,
2012,2,REP,ROMNEY,249,3,,,,,,
2012,2,REP,ROMNEY,152,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,13,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,50,3,,,,,,
2012,2,REP,ROMNEY,7,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,66,3,,,,,,
2012,2,REP,ROMNEY,14,3,,,,,,
2012,2,REP,ROMNEY,7,3,,,,,,
2012,2,REP,ROMNEY,136,3,,,,,,
2012,2,REP,ROMNEY,69,3,,,,,,
2012,2,REP,ROMNEY,346,3,,,,,,
2012,2,REP,ROMNEY,560,3,,,,,,
2012,2,REP,ROMNEY,74,3,,,,,,
2012,2,REP,ROMNEY,59,3,,,,,,
2012,2,REP,ROMNEY,109,3,,,,,,
2012,2,REP,ROMNEY,86,3,,,,,,
2012,2,REP,ROMNEY,78,3,,,,,,
2012,2,REP,ROMNEY,214,3,,,,,,
2012,2,REP,ROMNEY,121,3,,,,,,
2012,2,REP,ROMNEY,163,3,,,,,,
2012,2,REP,ROMNEY,48,3,,,,,,
2012,2,REP,ROMNEY,27,3,,,,,,
2012,2,REP,ROMNEY,23,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,0,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,9,3,,,,,,
2012,2,REP,ROMNEY,10,3,,,,,,
2012,2,REP,ROMNEY,92,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,6,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,0,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,0,3,,,,,,
2012,2,REP,ROMNEY,78,3,,,,,,
2012,2,REP,ROMNEY,57,3,,,,,,
2012,2,REP,ROMNEY,68,3,,,,,,
2012,2,REP,ROMNEY,97,3,,,,,,
2012,2,REP,ROMNEY,62,3,,,,,,
2012,2,REP,ROMNEY,99,3,,,,,,
2012,2,REP,ROMNEY,234,3,,,,,,
2012,2,REP,ROMNEY,107,3,,,,,,
2012,2,REP,ROMNEY,143,3,,,,,,
2012,2,REP,ROMNEY,96,3,,,,,,
2012,2,REP,ROMNEY,94,3,,,,,,
2012,2,REP,ROMNEY,92,3,,,,,,
2012,2,REP,ROMNEY,105,3,,,,,,
2012,2,REP,ROMNEY,114,3,,,,,,
2012,2,REP,ROMNEY,164,3,,,,,,
2012,2,REP,ROMNEY,110,3,,,,,,
2012,2,REP,ROMNEY,136,3,,,,,,
2012,2,REP,ROMNEY,53,3,,,,,,
2012,2,REP,ROMNEY,89,3,,,,,,
2012,2,REP,ROMNEY,57,3,,,,,,
2012,2,REP,ROMNEY,124,3,,,,,,
2012,2,REP,ROMNEY,127,3,,,,,,
2012,2,REP,ROMNEY,104,3,,,,,,
2012,2,REP,ROMNEY,83,3,,,,,,
2012,2,REP,ROMNEY,52,3,,,,,,
2012,2,REP,ROMNEY,88,3,,,,,,
2012,2,REP,ROMNEY,67,3,,,,,,
2012,2,REP,ROMNEY,67,3,,,,,,
2012,2,REP,ROMNEY,56,3,,,,,,
2012,2,REP,ROMNEY,57,3,,,,,,
2012,2,REP,ROMNEY,30,3,,,,,,
2012,2,REP,ROMNEY,20,3,,,,,,
2012,2,REP,ROMNEY,38,3,,,,,,
2012,2,REP,ROMNEY,81,3,,,,,,
2012,2,REP,ROMNEY,41,3,,,,,,
2012,2,REP,ROMNEY,58,3,,,,,,
2012,2,REP,ROMNEY,94,3,,,,,,
2012,2,REP,ROMNEY,92,3,,,,,,
2012,2,REP,ROMNEY,69,3,,,,,,
2012,2,REP,ROMNEY,88,3,,,,,,
2012,2,REP,ROMNEY,81,3,,,,,,
2012,2,REP,ROMNEY,71,3,,,,,,
2012,2,REP,ROMNEY,62,3,,,,,,
2012,2,REP,ROMNEY,73,3,,,,,,
2012,2,REP,ROMNEY,94,3,,,,,,
2012,2,REP,ROMNEY,92,3,,,,,,
2012,2,REP,ROMNEY,98,3,,,,,,
2012,2,REP,ROMNEY,132,3,,,,,,
2012,2,REP,ROMNEY,134,3,,,,,,
2012,2,REP,ROMNEY,142,3,,,,,,
2012,2,REP,ROMNEY,135,3,,,,,,
2012,2,REP,ROMNEY,125,3,,,,,,
2012,2,REP,ROMNEY,26,3,,,,,,
2012,2,REP,ROMNEY,66,3,,,,,,
2012,2,REP,ROMNEY,41,3,,,,,,
2012,2,REP,ROMNEY,10,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,17,3,,,,,,
2012,2,REP,ROMNEY,13,3,,,,,,
2012,2,REP,ROMNEY,9,3,,,,,,
2012,2,REP,ROMNEY,59,3,,,,,,
2012,2,REP,ROMNEY,9,3,,,,,,
2012,2,REP,ROMNEY,6,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,15,3,,,,,,
2012,2,REP,ROMNEY,53,3,,,,,,
2012,2,REP,ROMNEY,73,3,,,,,,
2012,2,REP,ROMNEY,66,3,,,,,,
2012,2,REP,ROMNEY,77,3,,,,,,
2012,2,REP,ROMNEY,83,3,,,,,,
2012,2,REP,ROMNEY,42,3,,,,,,
2012,2,REP,ROMNEY,60,3,,,,,,
2012,2,REP,ROMNEY,72,3,,,,,,
2012,2,REP,ROMNEY,16,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,19,3,,,,,,
2012,2,REP,ROMNEY,20,3,,,,,,
2012,2,REP,ROMNEY,12,3,,,,,,
2012,2,REP,ROMNEY,7,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,9,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,10,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,5,3,,,,,,
2012,2,REP,ROMNEY,1,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,3,3,,,,,,
2012,2,REP,ROMNEY,6,3,,,,,,
2012,2,REP,ROMNEY,8,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,66,3,,,,,,
2012,2,REP,ROMNEY,104,3,,,,,,
2012,2,REP,ROMNEY,108,3,,,,,,
2012,2,REP,ROMNEY,99,3,,,,,,
2012,2,REP,ROMNEY,123,3,,,,,,
2012,2,REP,ROMNEY,126,3,,,,,,
2012,2,REP,ROMNEY,250,3,,,,,,
2012,2,REP,ROMNEY,125,3,,,,,,
2012,2,REP,ROMNEY,132,3,,,,,,
2012,2,REP,ROMNEY,94,3,,,,,,
2012,2,REP,ROMNEY,122,3,,,,,,
2012,2,REP,ROMNEY,44,3,,,,,,
2012,2,REP,ROMNEY,48,3,,,,,,
2012,2,REP,ROMNEY,89,3,,,,,,
2012,2,REP,ROMNEY,60,3,,,,,,
2012,2,REP,ROMNEY,93,3,,,,,,
2012,2,REP,ROMNEY,75,3,,,,,,
2012,2,REP,ROMNEY,92,3,,,,,,
2012,2,REP,ROMNEY,87,3,,,,,,
2012,2,REP,ROMNEY,99,3,,,,,,
2012,2,REP,ROMNEY,86,3,,,,,,
2012,2,REP,ROMNEY,71,3,,,,,,
2012,2,REP,ROMNEY,120,3,,,,,,
2012,2,REP,ROMNEY,108,3,,,,,,
2012,2,REP,ROMNEY,192,3,,,,,,
2012,2,REP,ROMNEY,121,3,,,,,,
2012,2,REP,ROMNEY,142,3,,,,,,
2012,2,REP,ROMNEY,156,3,,,,,,
2012,2,REP,ROMNEY,131,3,,,,,,
2012,2,REP,ROMNEY,96,3,,,,,,
2012,2,REP,ROMNEY,148,3,,,,,,
2012,2,REP,ROMNEY,85,3,,,,,,
2012,2,REP,ROMNEY,150,3,,,,,,
2012,2,REP,ROMNEY,188,3,,,,,,
2012,2,REP,ROMNEY,98,3,,,,,,
2012,2,REP,ROMNEY,105,3,,,,,,
2012,2,REP,ROMNEY,109,3,,,,,,
2012,2,REP,ROMNEY,78,3,,,,,,
2012,2,REP,ROMNEY,94,3,,,,,,
2012,2,REP,ROMNEY,83,3,,,,,,
2012,2,REP,ROMNEY,13,3,,,,,,
2012,2,REP,ROMNEY,95,3,,,,,,
2012,2,REP,ROMNEY,95,3,,,,,,
2012,2,REP,ROMNEY,105,3,,,,,,
2012,2,REP,ROMNEY,108,3,,,,,,
2012,2,REP,ROMNEY,97,3,,,,,,
2012,2,REP,ROMNEY,114,3,,,,,,
2012,2,REP,ROMNEY,137,3,,,,,,
2012,2,REP,ROMNEY,97,3,,,,,,
2012,2,REP,ROMNEY,30,3,,,,,,
2012,2,REP,ROMNEY,124,3,,,,,,
2012,2,REP,ROMNEY,139,3,,,,,,
2012,2,REP,ROMNEY,87,3,,,,,,
2012,2,REP,ROMNEY,28,3,,,,,,
2012,2,REP,ROMNEY,21,3,,,,,,
2012,2,REP,ROMNEY,40,3,,,,,,
2012,2,REP,ROMNEY,50,3,,,,,,
2012,2,REP,ROMNEY,2,3,,,,,,
2012,2,REP,ROMNEY,46,3,,,,,,
2012,2,REP,ROMNEY,12,3,,,,,,
2012,2,REP,ROMNEY,142,3,,,,,,
2012,2,REP,ROMNEY,163,3,,,,,,
2012,2,REP,ROMNEY,143,3,,,,,,
2012,2,REP,ROMNEY,63,3,,,,,,
2012,2,REP,ROMNEY,87,3,,,,,,
2012,2,REP,ROMNEY,103,3,,,,,,
2012,2,REP,ROMNEY,50,3,,,,,,
2012,2,REP,ROMNEY,0,3,,,,,,
2012,2,REP,ROMNEY,69,3,,,,,,
2012,2,REP,ROMNEY,63,3,,,,,,
2012,2,REP,ROMNEY,44,3,,,,,,
2012,2,REP,ROMNEY,16,3,,,,,,
2012,2,REP,ROMNEY,152,3,,,,,,
2012,2,REP,ROMNEY,112,3,,,,,,
2012,2,REP,ROMNEY,170,3,,,,,,
2012,2,REP,ROMNEY,130,3,,,,,,
2012,2,REP,ROMNEY,78,3,,,,,,
2012,2,REP,ROMNEY,66,3,,,,,,
2012,2,REP,ROMNEY,90,3,,,,,,
2012,2,REP,ROMNEY,165,3,,,,,,
2012,2,REP,ROMNEY,7,3,,,,,,
2012,2,REP,ROMNEY,4,3,,,,,,
2012,2,REP,ROMNEY,11,3,,,,,,
2012,2,REP,ROMNEY,171,3,,,,,,
2012,2,REP,ROMNEY,17,3,,,,,,
2012,2,REP,ROMNEY,61,3,,,,,,
2012,2,REP,ROMNEY,14,3,,,,,,
2012,2,REP,ROMNEY,70,3,,,,,,
2012,2,REP,ROMNEY,18,3,,,,,,
2012,2,REP,ROMNEY,55,3,,,,,,
2012,2,REP,ROMNEY,126,3,,,,,,
2012,2,REP,ROMNEY,162,3,,,,,,
2012,2,REP,ROMNEY,163,3,,,,,,
2012,2,REP,ROMNEY,101,3,,,,,,
2012,2,REP,ROMNEY,109,3,,,,,,
2012,2,REP,ROMNEY,118,3,,,,,,
2012,2,REP,ROMNEY,63,3,,,,,,
2012,2,REP,ROMNEY,103,3,,,,,,
2012,2,REP,ROMNEY,78,3,,,,,,
2012,2,REP,ROMNEY,119,3,,,,,,
2012,2,REP,ROMNEY,71,3,,,,,,
2012,2,REP,ROMNEY,140,3,,,,,,
