year,countycode,party,cand,votes,FIPS
2008,6,REP,MCCAIN,339,11
2008,6,REP,MCCAIN,321,11
2008,6,REP,MCCAIN,531,11
2008,6,REP,MCCAIN,360,11
2008,6,REP,MCCAIN,410,11
2008,6,REP,MCCAIN,385,11
2008,6,REP,MCCAIN,355,11
2008,6,REP,MCCAIN,733,11
2008,6,REP,MCCAIN,727,11
2008,6,REP,MCCAIN,426,11
2008,6,REP,MCCAIN,677,11
2008,6,REP,MCCAIN,693,11
2008,6,REP,MCCAIN,801,11
2008,6,REP,MCCAIN,490,11
2008,6,REP,MCCAIN,461,11
2008,6,REP,MCCAIN,383,11
2008,6,REP,MCCAIN,576,11
2008,6,REP,MCCAIN,313,11
2008,6,REP,MCCAIN,670,11
2008,6,REP,MCCAIN,563,11
2008,6,REP,MCCAIN,414,11
2008,6,REP,MCCAIN,501,11
2008,6,REP,MCCAIN,297,11
2008,6,REP,MCCAIN,364,11
2008,6,REP,MCCAIN,592,11
2008,6,REP,MCCAIN,315,11
2008,6,REP,MCCAIN,230,11
2008,6,REP,MCCAIN,477,11
2008,6,REP,MCCAIN,307,11
2008,6,REP,MCCAIN,371,11
2008,6,REP,MCCAIN,262,11
2008,6,REP,MCCAIN,428,11
2008,6,REP,MCCAIN,45,11
2008,6,REP,MCCAIN,566,11
2008,6,REP,MCCAIN,677,11
2008,6,REP,MCCAIN,406,11
2008,6,REP,MCCAIN,553,11
2008,6,REP,MCCAIN,579,11
2008,6,REP,MCCAIN,374,11
2008,6,REP,MCCAIN,690,11
2008,6,REP,MCCAIN,97,11
2008,6,REP,MCCAIN,504,11
2008,6,REP,MCCAIN,515,11
2008,6,REP,MCCAIN,484,11
2008,6,REP,MCCAIN,557,11
2008,6,REP,MCCAIN,368,11
2008,6,REP,MCCAIN,376,11
2008,6,REP,MCCAIN,167,11
2008,6,REP,MCCAIN,699,11
2008,6,REP,MCCAIN,737,11
2008,6,REP,MCCAIN,490,11
2008,6,REP,MCCAIN,174,11
2008,6,REP,MCCAIN,650,11
2008,6,REP,MCCAIN,504,11
2008,6,REP,MCCAIN,269,11
2008,6,REP,MCCAIN,382,11
2008,6,REP,MCCAIN,419,11
2008,6,REP,MCCAIN,428,11
2008,6,REP,MCCAIN,426,11
2008,6,REP,MCCAIN,467,11
2008,6,REP,MCCAIN,7,11
2008,6,REP,MCCAIN,434,11
2008,6,REP,MCCAIN,679,11
2008,6,REP,MCCAIN,296,11
2008,6,REP,MCCAIN,368,11
2008,6,REP,MCCAIN,660,11
2008,6,REP,MCCAIN,656,11
2008,6,REP,MCCAIN,467,11
2008,6,REP,MCCAIN,72,11
2008,6,REP,MCCAIN,48,11
2008,6,REP,MCCAIN,79,11
2008,6,REP,MCCAIN,99,11
2008,6,REP,MCCAIN,45,11
2008,6,REP,MCCAIN,32,11
2008,6,REP,MCCAIN,25,11
2008,6,REP,MCCAIN,54,11
2008,6,REP,MCCAIN,62,11
2008,6,REP,MCCAIN,116,11
2008,6,REP,MCCAIN,42,11
2008,6,REP,MCCAIN,87,11
2008,6,REP,MCCAIN,131,11
2008,6,REP,MCCAIN,85,11
2008,6,REP,MCCAIN,68,11
2008,6,REP,MCCAIN,27,11
2008,6,REP,MCCAIN,82,11
2008,6,REP,MCCAIN,41,11
2008,6,REP,MCCAIN,32,11
2008,6,REP,MCCAIN,77,11
2008,6,REP,MCCAIN,62,11
2008,6,REP,MCCAIN,37,11
2008,6,REP,MCCAIN,96,11
2008,6,REP,MCCAIN,100,11
2008,6,REP,MCCAIN,111,11
2008,6,REP,MCCAIN,100,11
2008,6,REP,MCCAIN,54,11
2008,6,REP,MCCAIN,73,11
2008,6,REP,MCCAIN,59,11
2008,6,REP,MCCAIN,39,11
2008,6,REP,MCCAIN,98,11
2008,6,REP,MCCAIN,155,11
2008,6,REP,MCCAIN,86,11
2008,6,REP,MCCAIN,151,11
2008,6,REP,MCCAIN,143,11
2008,6,REP,MCCAIN,83,11
2008,6,REP,MCCAIN,84,11
2008,6,REP,MCCAIN,69,11
2008,6,REP,MCCAIN,130,11
2008,6,REP,MCCAIN,130,11
2008,6,REP,MCCAIN,276,11
2008,6,REP,MCCAIN,102,11
2008,6,REP,MCCAIN,287,11
2008,6,REP,MCCAIN,204,11
2008,6,REP,MCCAIN,190,11
2008,6,REP,MCCAIN,193,11
2008,6,REP,MCCAIN,183,11
2008,6,REP,MCCAIN,95,11
2008,6,REP,MCCAIN,761,11
2008,6,REP,MCCAIN,826,11
2008,6,REP,MCCAIN,559,11
2008,6,REP,MCCAIN,725,11
2008,6,REP,MCCAIN,449,11
2008,6,REP,MCCAIN,545,11
2008,6,REP,MCCAIN,492,11
2008,6,REP,MCCAIN,467,11
2008,6,REP,MCCAIN,669,11
2008,6,REP,MCCAIN,558,11
2008,6,REP,MCCAIN,543,11
2008,6,REP,MCCAIN,329,11
2008,6,REP,MCCAIN,396,11
2008,6,REP,MCCAIN,410,11
2008,6,REP,MCCAIN,555,11
2008,6,REP,MCCAIN,813,11
2008,6,REP,MCCAIN,438,11
2008,6,REP,MCCAIN,546,11
2008,6,REP,MCCAIN,389,11
2008,6,REP,MCCAIN,483,11
2008,6,REP,MCCAIN,524,11
2008,6,REP,MCCAIN,768,11
2008,6,REP,MCCAIN,579,11
2008,6,REP,MCCAIN,588,11
2008,6,REP,MCCAIN,908,11
2008,6,REP,MCCAIN,304,11
2008,6,REP,MCCAIN,421,11
2008,6,REP,MCCAIN,514,11
2008,6,REP,MCCAIN,579,11
2008,6,REP,MCCAIN,356,11
2008,6,REP,MCCAIN,78,11
2008,6,REP,MCCAIN,868,11
2008,6,REP,MCCAIN,396,11
2008,6,REP,MCCAIN,579,11
2008,6,REP,MCCAIN,190,11
2008,6,REP,MCCAIN,682,11
2008,6,REP,MCCAIN,259,11
2008,6,REP,MCCAIN,505,11
2008,6,REP,MCCAIN,459,11
2008,6,REP,MCCAIN,949,11
2008,6,REP,MCCAIN,645,11
2008,6,REP,MCCAIN,271,11
2008,6,REP,MCCAIN,303,11
2008,6,REP,MCCAIN,660,11
2008,6,REP,MCCAIN,594,11
2008,6,REP,MCCAIN,620,11
2008,6,REP,MCCAIN,466,11
2008,6,REP,MCCAIN,595,11
2008,6,REP,MCCAIN,745,11
2008,6,REP,MCCAIN,775,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,24,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,17,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,19,11
2008,6,IND,NADER,14,11
2008,6,IND,NADER,19,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,15,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,26,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,15,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,16,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,21,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,18,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,16,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,17,11
2008,6,IND,NADER,16,11
2008,6,IND,NADER,15,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,15,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,22,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,0,11
2008,6,IND,NADER,0,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,0,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,14,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,22,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,5,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,14,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,3,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,4,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,17,11
2008,6,IND,NADER,11,11
2008,6,IND,NADER,8,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,25,11
2008,6,IND,NADER,1,11
2008,6,IND,NADER,12,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,22,11
2008,6,IND,NADER,14,11
2008,6,IND,NADER,7,11
2008,6,IND,NADER,6,11
2008,6,IND,NADER,13,11
2008,6,IND,NADER,18,11
2008,6,IND,NADER,9,11
2008,6,IND,NADER,10,11
2008,6,IND,NADER,0,11
2008,6,IND,NADER,2,11
2008,6,IND,NADER,9,11
2008,6,LIB,BARR,13,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,8,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,10,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,11,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,8,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,11,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,10,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,10,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,14,11
2008,6,LIB,BARR,10,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,13,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,8,11
2008,6,LIB,BARR,12,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,3,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,13,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,10,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,0,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,7,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,2,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,10,11
2008,6,LIB,BARR,6,11
2008,6,LIB,BARR,5,11
2008,6,LIB,BARR,4,11
2008,6,LIB,BARR,1,11
2008,6,LIB,BARR,9,11
2008,6,LIB,BARR,7,11
2008,6,OTH,WRITE-IN,17,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,8,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,6,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,8,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,8,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,6,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,9,11
2008,6,OTH,WRITE-IN,6,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,9,11
2008,6,OTH,WRITE-IN,7,11
2008,6,OTH,WRITE-IN,7,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,8,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,9,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,6,11
2008,6,OTH,WRITE-IN,7,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,7,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,6,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,0,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,3,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,7,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,7,11
2008,6,OTH,WRITE-IN,5,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,1,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,8,11
2008,6,OTH,WRITE-IN,4,11
2008,6,OTH,WRITE-IN,2,11
2008,6,OTH,WRITE-IN,1,11
